B_energy,B_max,B_mean,B_min,B_std,R_energy,R_max,R_mean,R_min,R_std,S_energy,S_max,S_mean,S_min,S_std,T_psf_energy,T_psf_max,T_psf_mean,T_psf_min,T_psf_std,U_energy,U_max,U_mean,U_min,U_std,amplitude_centroid_mae,background_input_correlation,background_target_leakage,centroid_recall_5px,dataset,gt_pixels,has_target,presence_at_centroid,presence_false_activation,psf_entropy_mean,psf_params,psf_residual_overlap,psf_usage,reconstruction_mae,reconstruction_psnr,residual_energy_ratio,residual_meaningful,residual_outside_fraction,residual_target_fraction,sample_id,source_false_activation,source_noncenter_mass_ratio,target_contrast_recall,target_energy_precision,target_outside_energy_ratio,target_proxy_energy,target_psf_zero,uncertainty_error_spearman
87247.9806517465,0.9948083758354187,0.3328246332235203,0.015368804335594177,0.15611272962359338,0.0027455165024235974,2.529101948312018e-06,1.0473314294523611e-08,7.399801174165143e-23,2.102998873531696e-08,0.5938761209063879,0.2267846167087555,2.2654576145415797e-06,6.325263923745439e-11,0.0005753077516646398,9.499432310943046,0.31438368558883667,3.623745846154421e-05,1.7163925836172211e-09,0.002151654461175671,17993.333344686776,0.9515035152435303,0.06863911950945578,0.0307009257376194,0.01704779164049755,0.42253121733665466,0.9985933256616669,0.05062802299773142,1.0,irstd1k,37,True,1.0,0.29082132572151875,0.25994193206395266,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.011763214314833166,"[0.011534351546048427, 0.8855407204093915, 0.003191457449735813, 0.004483193144969366, 0.07802790579134791, 0.017222371696181682]",0.005825961500942611,39.91461541676823,0.0002889355000801635,False,0.9975208553713033,7.446172361512466e-07,XDU189,0.00965703617807598,0.565351228092737,0.8798665710344887,0.9903450893953473,0.008830705296215945,10.389054372906685,False,-0.1496520604450797
69954.20869185403,0.9826453924179077,0.2668541286157762,0.008725853636860847,0.205413109413848,0.003420470862071757,2.864131147362059e-06,1.3048060844695118e-08,1.6148742509237172e-27,2.7691993615555302e-08,0.4070873736578427,0.06947524845600128,1.5529150911630352e-06,3.3944616562031626e-10,0.00022578442257356106,6.510352257128591,0.11033277213573456,2.483502295352398e-05,8.121927130844142e-09,0.000936108078061858,20112.552051287144,0.930069625377655,0.07672329731478555,0.03156017139554024,0.018284054145169277,0.18919367529451847,0.9996257989328533,0.04695598465702514,0.5,irstd1k,35,True,1.0,0.3424975961864436,0.29277691914668935,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.008282250857100723,"[0.013581739935018433, 0.8638305648512956, 0.0036506912398629465, 0.0047117011554509425, 0.09325126285967333, 0.020974039772266195]",0.0023306470383417377,45.376226912895476,0.0005251136330522369,False,0.9989951270767635,8.207316150464423e-07,XDU935,0.27694669152296736,0.6909235509322975,0.5634659765185492,0.7229052719171458,0.24284696810631193,7.432384669780731,False,-0.3404790126123427
174086.52480442263,0.919979453086853,0.6640873901535898,0.018300801515579224,0.14197985650613623,0.007069649082631896,9.853446499619167e-06,2.6968571024444183e-08,5.302058655361325e-29,7.638334529206866e-08,0.44817863934580954,0.06471210718154907,1.7096658300239927e-06,5.339075969529317e-12,0.00025323121869494684,7.1692502940545815,0.1247066855430603,2.734851949331124e-05,5.963987637080947e-10,0.0011631349350409,20265.3591337353,0.9381831884384155,0.07730621007436866,0.03360568732023239,0.020511857556623016,0.24343346245586872,0.9975735008509176,0.2561292742145381,1.0,irstd1k,37,True,1.0,0.3686451634343241,0.26376957811194757,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.007180401479969648,"[0.014188558714019806, 0.8886052072302062, 0.004056981980246288, 0.007879619582582764, 0.06620483159049817, 0.019064800507035073]",0.06085963263533145,24.140062483976536,0.0009851357156104325,False,0.9984247983697261,1.7602927302359832e-06,XDU672,0.03383568167604652,0.5866795861616668,0.6709429084293241,0.9656472230307424,0.02614568924476019,9.428954660892487,False,-0.3196601873450715
53288.83866325673,0.6430652141571045,0.20328078713705722,0.013435855507850647,0.08549653181135336,0.005916925337168754,3.262449581598048e-06,2.2571278904604926e-08,1.9507216855139641e-19,6.117270902803871e-08,10.658447423927637,0.7087607979774475,4.065875024386458e-05,1.7257376083712472e-10,0.004343899460544894,160.32598072651203,1.0,0.0006115950802860719,5.90547699630406e-09,0.018427280582382324,21387.92439051345,0.9608123302459717,0.0815884566898859,0.04675573483109474,0.02996396601831164,0.47893597682317096,0.9796124009667591,0.08142769941826151,1.0,irstd1k,312,True,0.8539239366849264,0.06370377997824368,0.31455285648638664,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.009062915441787127,"[0.015898100162685225, 0.852924717317137, 0.005266196246509036, 0.006238419299388287, 0.09578194821532612, 0.023890618815059383]",0.012627040793042,34.79705479379188,3.690423068538109e-05,False,0.9874910784032119,4.6586435912068907e-07,XDU231,0.0011845378141884287,3.1066189141249168,0.8043841068829882,0.9993265601802991,0.0005466706181949091,197.5117751955986,False,0.5258263579032755
198154.97684027068,0.9432550668716431,0.7559012483225658,0.014095311984419823,0.06808653071565984,0.007566544600663817,1.0358760391682154e-06,2.886407699838187e-08,8.065969596164044e-23,1.3778836395816241e-08,0.045126377959943814,0.006134724244475365,1.7214347061135793e-07,1.484717349065079e-10,1.916770351153362e-05,0.717698293389784,0.013118293136358261,2.737801717337738e-06,5.8216524934096014e-08,9.747078772588187e-05,21413.137337468565,0.9180473685264587,0.08168463644969393,0.04080144688487053,0.01656795205406314,0.2182184550911188,0.990805062033999,0.20008293987398784,0.0,irstd1k,20,True,1.0,0.5498952890544925,0.26134008206039994,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.010505233916440941,"[0.014369624043531815, 0.8937605476868553, 0.0041231789759765824, 0.009299644896763049, 0.059360657915426315, 0.019086346365916995]",0.059955975393183536,24.356606859559253,0.010432802204542381,False,0.9998533865772118,3.1319418607756313e-06,XDU818,0.44725323561835195,0.17379585986229137,0.09867460854380918,0.5501760967611359,0.09088389410133998,3.5896509885787964,False,-0.27324653261811205
75348.00130420132,0.9714117646217346,0.2874298145454457,0.005671682767570019,0.1563318979893691,0.002731944508605449,1.9016861187992617e-06,1.042154124681644e-08,4.895896355355601e-31,2.2130632369989993e-08,0.12174393451663676,0.05473637580871582,4.644162541070433e-07,1.7963761034245351e-10,0.00012501671508621549,1.9452476929572429,0.07555139809846878,7.420531055287334e-06,5.238252942518784e-09,0.00046707301114975,18570.812216095626,0.9293452501296997,0.07084202658117533,0.03373442962765694,0.014111498498766575,0.18656665086746216,0.9990828892123602,0.2332391467986268,1.0,irstd1k,13,True,1.0,0.07472390261975184,0.26949295769981063,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.00266902514353921,"[0.011920768425955686, 0.8796288746148699, 0.003295054699587574, 0.004445118432001571, 0.08252018190803054, 0.018190001878437556]",0.008192860428010817,40.08898037552463,0.0014024502392435017,False,0.9997771887897726,3.5986076971092066e-07,XDU888,0.01418861856314766,0.27769050239822823,0.43811849556043975,0.9856067485809733,0.007262071247837146,3.8608490228652954,False,-0.6530787095997252
33373.562566628214,0.5930684208869934,0.1273100378670815,0.0007232273928821087,0.042833881398341565,0.005325524505301525,2.6651005100575276e-06,2.031526376839266e-08,9.429296237771247e-35,4.514689903161456e-08,16.458223729069996,0.9424819946289062,6.27831410563278e-05,6.016869641412015e-11,0.005842455648378153,204.35382903952942,1.0,0.0007795479928570916,1.1819651035693823e-08,0.023545825067579323,24452.503959853202,0.9069933891296387,0.0932788999933365,0.059110503643751144,0.02769163947515803,0.6322294737037737,0.8474506119079058,0.4203627457786174,1.0,irstd1k,883,True,0.9477398097515106,0.020027216391165455,0.36414311525805765,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.00030767767224729577,"[0.019375004356576457, 0.8206180593405179, 0.005664837135948911, 0.0063198290899724174, 0.1175266002925811, 0.030495669824905813]",0.020352700117058475,32.20055228548972,2.605963269256335e-05,False,0.9982866531594893,4.4684358459153724e-08,XDU146,0.00018777467962844544,7.896611414534771,0.45491538240898455,0.9998183470144355,8.270182841600354e-05,448.8709774017334,False,0.4385249172445381
24574.799638354336,0.9819320440292358,0.09374542098371252,0.0011786506511271,0.22277140433804757,0.023741656477948427,1.2905661606055219e-05,9.056723204783793e-08,7.47698471352716e-22,2.045261914631299e-07,0.8991820193514588,0.29522204399108887,3.4301071905191757e-06,2.056153913798653e-09,0.0008277398093665372,14.34382036563494,0.5001837611198425,5.4717332327403794e-05,5.051063567407255e-07,0.0033931463238324705,38970.396929387,0.9218844175338745,0.1486602666068535,0.054476384073495865,0.014358586171841154,0.45665594935417175,0.9986869656166535,0.28607853622240387,1.0,irstd1k,24,True,0.9999998807907104,0.3327223438936614,0.5787758581742679,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.0011430748355191573,"[0.04755188451355252, 0.6664403879209129, 0.020159677026969497, 0.014632501701282052, 0.1828822380960835, 0.06833331248009245]",0.006829332479205252,34.96529372904264,0.0016524485115434352,False,0.9997986106508111,3.5671060984526324e-07,XDU48,0.02457170879556247,0.8032685578865778,1.1142025866581087,0.9767902108362165,0.027719599427377492,12.03004705044441,False,-0.1556115776901249
57719.656855199486,0.9917448163032532,0.22018301717834277,0.013379284180700779,0.1525585860025448,0.0035087865046044856,2.795489990603528e-06,1.3384958284776633e-08,2.823287820283951e-24,2.3541236767559126e-08,1.9303127550645236,0.4589058458805084,7.3635587885456985e-06,2.1098765790039664e-10,0.0013921927831186823,30.876672205831262,0.5828231573104858,0.00011778515703518395,5.485007115169083e-09,0.00493232634170451,20549.68684125319,0.9674301743507385,0.07839083420277859,0.03516086935997009,0.018749832045257663,0.8441942483186722,0.9966399843167897,0.07749951614458692,1.0,irstd1k,116,True,0.9998401403427124,0.06682964446057776,0.3015229438107525,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.008109974674994429,"[0.013941563500788234, 0.8594623761172784, 0.003984278612297401, 0.004927249683395418, 0.09588476726777038, 0.02179976500732117]",0.004321333158692653,38.999050331115214,0.00011362583999994459,False,0.9965272991390377,4.0089714523381224e-07,XDU492,0.0019053694112433585,0.9964530417167334,0.9679401410478995,0.998264479598871,0.0017067374024593825,31.400954842567444,False,-0.15639798102978547
50486.423445862456,0.9573724269866943,0.1925904214701174,0.00046530732652172446,0.334949050510852,0.020356137105142606,1.6609581507509574e-05,7.76525005536751e-08,1.404447317984517e-18,2.243109110961586e-07,0.8622949691023587,0.34716928005218506,3.2893942607969616e-06,3.7984107525979027e-10,0.0008001814582998399,13.778259760994786,0.49486905336380005,5.2559889835337775e-05,2.8271847440919373e-07,0.002983653070096319,36183.8271134235,0.9219144582748413,0.13803034634942435,0.04308517277240753,0.021662511724389207,0.2577368915081024,0.9990301176685131,0.18226919552954005,1.0,irstd1k,25,True,0.9999935626983643,0.6907201136780979,0.5254161444294709,"{""sigma_x"": [0.8386390209197998, 2.017958879470825, 2.0051655769348145, 3.0495047569274902, 3.27958345413208, 3.686415195465088], ""sigma_y"": [3.6851582527160645, 3.584667682647705, 3.035709857940674, 2.1293931007385254, 1.5686200857162476, 0.8296400308609009], ""theta"": [-1.4270163774490356, -0.7354053854942322, 0.6183488368988037, -0.5099120140075684, 0.7860426902770996, 1.4176450967788696]}",0.003728692688730328,"[0.041079635394901004, 0.7029265448002153, 0.016319289613426324, 0.01336959280283434, 0.1666224354215178, 0.059682518853495736]",0.013342555823989022,32.05822164995462,0.00147523036045562,False,0.9998440622383549,2.8821279165468704e-07,XDU241,0.12934387376717837,0.8515763433195195,1.1379510598646985,0.870549340932016,0.18455676325552603,9.678539494983852,False,-0.3222204133810102
