B_energy,B_max,B_mean,B_min,B_std,R_energy,R_max,R_mean,R_min,R_std,S_energy,S_max,S_mean,S_min,S_std,T_psf_energy,T_psf_max,T_psf_mean,T_psf_min,T_psf_std,U_energy,U_max,U_mean,U_min,U_std,amplitude_centroid_mae,background_input_correlation,background_target_leakage,centroid_recall_5px,coverage_at_5px,dataset,gt_pixels,has_target,presence_at_centroid,presence_false_activation,psf_entropy_mean,psf_params,psf_residual_overlap,psf_usage,reconstruction_mae,reconstruction_psnr,residual_energy_ratio,residual_meaningful,residual_outside_fraction,residual_target_fraction,sample_id,source_false_activation,source_noncenter_mass_ratio,target_contrast_recall,target_energy_precision,target_outside_energy_ratio,target_proxy_energy,target_psf_zero,uncertainty_error_spearman
78985.98579176515,0.6481361389160156,0.30130762402254163,0.07901515811681747,0.0623357464579278,8.477007786629379,0.0006577771273441613,3.2337218424336925e-05,1.0270940009604601e-07,1.4062054021336453e-05,1.191266276249003,0.552462100982666,4.544320206638347e-06,4.7044203199675394e-08,0.0011687663929876193,18.94039304457749,0.5773593783378601,7.225186555701252e-05,1.1531260497577023e-06,0.003813877950884883,28613.841365106404,0.40482690930366516,0.10915314241449892,0.10240267217159271,0.006040236877004073,0.09685373306274414,0.9499920596614673,0.30851981071760287,1.0,1.0,irstd1k,37,True,1.0,0.608666546919484,0.9676267241268306,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.004465309842814988,"[0.1498088489607312, 0.11201159639219373, 0.1288422668036738, 0.2841868438192421, 0.13485293510100682, 0.1902975089013239]",0.06686442217414168,20.138796924013125,0.30918349404516604,False,0.9999385145017637,3.238487660639704e-05,XDU189,0.12771031547814646,0.9838111775072805,1.5491626326697578,0.6070664455168865,1.0369776089910114,10.389054372906685,False,0.29879977669575347
76808.35248318315,0.4996602535247803,0.2930006121947599,0.09043671190738678,0.0618926773976421,8.296265568289584,0.0006279004155658185,3.1647741578253114e-05,5.517840406810137e-08,1.731144576521165e-05,0.7651478774930212,0.17410750687122345,2.9188075160714003e-06,3.4242368940340384e-08,0.0004962803122855481,12.039025828336321,0.14412811398506165,4.5925238908143314e-05,9.182523399431375e-07,0.0013355107181830738,28459.727588407695,0.3091336786746979,0.10856524501193121,0.10409650951623917,0.005897628492169601,0.14946323353797197,0.9433189418016247,0.47609506498522797,1.0,1.0,irstd1k,35,True,1.0,0.5284053316832061,0.9673510478560274,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.010717180830372859,"[0.15048657491865924, 0.11161557457444447, 0.128527535398686, 0.28418378960498103, 0.13426046096449085, 0.19092606467546602]",0.10462924260113837,16.376334406874612,0.4079737735976641,False,0.999947791083666,6.134180980369431e-05,XDU935,0.34833251025903805,1.2906763434045145,0.9500414648329436,0.39269080456048017,1.6616214049477354,7.432384669780731,False,-0.42547033414588453
80340.22077899426,0.5072417855262756,0.3064736205253382,0.05398730933666229,0.04071853249496788,9.687771783946118,0.0006786401499994099,3.6955916534218286e-05,1.6381234502205189e-07,1.852715003416994e-05,1.0336103114775668,0.21148090064525604,3.9429104289152785e-06,5.9412567310346276e-08,0.0006366085947323736,16.36508389619337,0.23853355646133423,6.242784079053256e-05,1.2303162293392234e-06,0.002152150667262793,28706.49151751399,0.3401975929737091,0.10950657469754788,0.10364016145467758,0.004916379253445895,0.17369259614497423,0.7840255190031031,0.0,1.0,1.0,irstd1k,37,True,1.0,0.7293742891834356,0.968194744809125,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.010405985726324604,"[0.14975396666881124, 0.113187197492604, 0.1298799434849105, 0.28273835756652943, 0.13599271906166877, 0.18844781581395864]",0.42613748465838697,7.216539332754256,0.3718506678456467,False,0.9998681538626177,0.00010406830652224807,XDU672,0.18463387929898645,1.3434124048797955,1.301695116954654,0.5180455452300206,1.3316735848355525,9.428954660892487,False,0.6195122092814294
79750.76348416507,0.5921059846878052,0.3042250193945506,0.14495882391929626,0.04583120404865925,9.52492677545166,0.0006820707931183279,3.63347121255938e-05,5.582744506682502e-07,2.0594533739563387e-05,1.8686553510223192,0.4175199866294861,7.1283544579403655e-06,5.360263699571988e-08,0.0011931908634611396,29.710588783710023,0.44216883182525635,0.00011333690179332742,1.4430039527724148e-06,0.0037500025440442147,28689.954493395984,0.28016433119773865,0.10944349095686334,0.10466443002223969,0.005973874250166826,0.845954899986585,0.8773695925559633,0.3371674891141964,0.3333333333333333,1.0,irstd1k,312,True,0.9986215035120646,0.5178942753583836,0.9673869131004267,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.03376562698683369,"[0.14939971175624578, 0.11260340613981967, 0.1292949441729827, 0.28465011961162645, 0.1354667861372647, 0.1885850320967961]",0.09567608607607525,19.455798045870708,0.2427628805103733,False,0.9987804091679509,0.0004504953008488329,XDU231,0.13102124350399538,0.46885811786914405,0.13055470840690642,0.6630118759826361,0.06694235201947914,197.5117751955986,False,-0.7407346116989745
81229.91677486897,0.5601524710655212,0.30986754140803896,0.12376813590526581,0.02950261404755727,10.262738730219894,0.000649580848403275,3.9149241371993614e-05,9.561331353324931e-07,1.6102855302290292e-05,0.5881341802385407,0.044450610876083374,2.243553849176562e-06,6.636804528170615e-08,0.00015877809930559108,9.297432769275702,0.10031409561634064,3.546689136228829e-05,1.4442025531025138e-06,0.0007923402729292804,28796.217970445752,0.32157257199287415,0.1098488539522009,0.10341186821460724,0.006021436343482402,0.18178921565413475,0.6644551516392513,0.0,0.0,1.0,irstd1k,20,True,1.0,0.9101249852846919,0.9682767523549956,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.032587663242981346,"[0.14910376487182475, 0.11391663840573668, 0.13055002806646376, 0.2831528960675769, 0.1367879698361847, 0.18648870277530705]",0.50602767061973,5.874713140205811,0.5246752938993681,False,0.999788186257248,0.0007273953537467428,XDU818,0.6416537265099131,2.4317472039966104,0.8325199681157461,0.17291095858463168,4.506845803926795,3.5896509885787964,False,0.6302994526126552
77168.7089299038,0.5850480198860168,0.29437526294671557,0.09843802452087402,0.05366139661705075,8.597388620596664,0.0006283742259256542,3.2796434862505586e-05,3.8468751739628715e-08,1.532443530982451e-05,0.60698269843666,0.2106698751449585,2.3154552400080108e-06,4.249464069516762e-08,0.00048613768276252077,9.549381695419129,0.24742022156715393,3.642800024192478e-05,1.0586828693703865e-06,0.001635221193078043,28499.899399586022,0.42214080691337585,0.10871848831018838,0.10336997359991074,0.006312419017269843,0.030633151531219482,0.9369349592039337,0.1821682961349886,1.0,1.0,irstd1k,13,True,1.0,0.7103515994910852,0.9674954201748278,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.007918930541563405,"[0.15035311496876602, 0.11212361267500463, 0.12900784367236576, 0.28385579654906223, 0.13471118384907932, 0.18994844840256064]",0.06180237624121787,18.987950001651658,0.47376962792155186,False,0.9999827173486037,2.4537116646045198e-05,XDU888,0.27830111304528793,1.6423864580179608,1.5684496502809473,0.38641870461811134,2.8839560344256063,3.8608490228652954,False,-0.5038426140440777
79073.84494679421,0.5283324122428894,0.3016427801009911,0.03594309836626053,0.046536840808596616,9.379381332577417,0.004651390947401524,3.577950032263724e-05,2.5646578194482572e-09,2.5015236090031738e-05,12.03472881759372,0.9619101881980896,4.5908847113013154e-05,1.697763352126458e-08,0.004958042142908173,136.49747310963176,1.0,0.0005206965374360342,1.1125487162644276e-06,0.018731391549147287,28544.216570019722,0.37098467350006104,0.10888754489906205,0.1041775792837143,0.006591454427848148,0.9262714423239231,0.6838907017559054,0.46734393816247866,0.5,0.5,irstd1k,883,True,0.997253030538559,0.10571220865609286,0.9691266441510606,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.08406751017125193,"[0.14968836769434546, 0.11376709097886598, 0.13048746928729452, 0.28217153470252043, 0.13581343649320843, 0.1880721009079167]",0.19468223003433138,14.167174794373933,0.06429656965418848,False,0.9965974961110716,0.00023873993970803084,XDU146,0.016221224388042115,5.943746911337806,0.29780104496043397,0.9164582533735178,0.02714991127967768,448.8709774017334,False,0.5301776863665864
74597.97159454226,0.4901730716228485,0.2845686782628718,0.04573395848274231,0.03126638308482962,10.020957332877451,0.0005931468331255019,3.8226918536672405e-05,1.8970364834558495e-08,1.8234768862933348e-05,1.5088666354404818,0.5727799534797668,5.7558694284076e-06,1.8723701700196216e-08,0.001410403610361827,23.940659229498294,0.6251487731933594,9.132636730002706e-05,8.045086588026606e-07,0.0045350099642748965,28337.639609143138,0.31973034143447876,0.10809951633126502,0.10345157235860825,0.004997537181086783,0.17909806966781616,0.7344105245081285,1.4295510197655106,1.0,1.0,irstd1k,24,True,1.0,0.5840671712275862,0.9650138140880244,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.004683892991813543,"[0.15148617362797268, 0.11229693361278986, 0.12886326429902095, 0.284248350841267, 0.13413561243813632, 0.18896970541857172]",0.25849094370135717,11.294369346140986,0.29506714777467724,False,0.9999579597883645,2.1498297694589364e-05,XDU48,0.14619863828614327,1.2449980623745063,1.628931074791816,0.6071429499278599,1.1090613729464336,12.03004705044441,False,-0.03270587563875578
78027.73617514968,0.5910071134567261,0.2976521918302524,0.09952860325574875,0.061015125762129106,8.417295975026406,0.0006449628854170442,3.210943593988955e-05,1.5057028690534935e-07,1.5818205839827056e-05,2.5130944209624673,0.6816132068634033,9.586694415902967e-06,4.318092905464255e-08,0.0017960534197129794,40.05602640541406,0.5912408828735352,0.0001528016144005358,1.3877239553039544e-06,0.005718140778386736,28532.860591828823,0.2911488115787506,0.10884422528010873,0.10432742536067963,0.006078504276561322,0.8162291161715984,0.9380553216659326,0.9766237625232431,1.0,1.0,irstd1k,116,True,0.9999999403953552,0.47070350276907114,0.9675286135538954,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.010023627705965928,"[0.15007826841002725, 0.11204807187638102, 0.12889616326843, 0.2840788960808993, 0.13466127119774995, 0.1902373291756021]",0.10408186466056435,18.1537202611591,0.1736480101150005,False,0.9997037701664582,6.750370431182876e-05,XDU492,0.06294598874942295,1.2871134735343606,1.1763347669617332,0.777615030254479,0.34329332929793654,31.400954842567444,False,-0.7034563352768005
77110.22943305224,0.5191643834114075,0.2941521813699808,0.082244373857975,0.06080748604852726,9.14953976543643,0.0006149198743514717,3.490272432493755e-05,5.109274638925854e-07,1.677569740758846e-05,1.1552592296587179,0.34699419140815735,4.406964224467155e-06,2.717142599806266e-08,0.0008343373875314314,18.331566680565345,0.43752703070640564,6.992937729097498e-05,8.790945003056549e-07,0.0030159509222607043,28488.026316948235,0.2963736653327942,0.10867319609431547,0.10325467586517334,0.00504461766702735,0.2579142153263092,0.8945993007071638,2.536033697470439,1.0,1.0,irstd1k,25,True,1.0,0.8245026144522452,0.9664336530115634,"{""sigma_x"": [0.9136229753494263, 1.7246143817901611, 2.3987467288970947, 3.079634189605713, 3.4372172355651855, 3.8178696632385254], ""sigma_y"": [3.81925106048584, 3.3839006423950195, 2.8927760124206543, 2.4487416744232178, 1.7776658535003662, 0.9484675526618958], ""theta"": [-1.4128557443618774, -0.6809139251708984, -0.0016777637647464871, -0.5963975191116333, 0.8476676344871521, 1.4256445169448853]}",0.009840736384533876,"[0.15066964042620157, 0.1113083078969597, 0.1281958221803683, 0.2853382573035219, 0.13439116593563227, 0.19009678811096364]",0.29129332486055404,10.078632264359564,0.3329392789702467,False,0.99989731778064,7.763950489728919e-05,XDU241,0.28117149130349367,1.3361775588702645,1.2502645345980443,0.4837938432891335,1.4657083693262818,9.678539494983852,False,0.44020554791358485
