B_energy,B_max,B_mean,B_min,B_std,R_energy,R_max,R_mean,R_min,R_std,S_energy,S_max,S_mean,S_min,S_std,T_psf_energy,T_psf_max,T_psf_mean,T_psf_min,T_psf_std,U_energy,U_max,U_mean,U_min,U_std,background_input_correlation,background_target_leakage,centroid_recall_5px,dataset,gt_pixels,has_target,psf_entropy_mean,psf_params,psf_residual_overlap,psf_usage,reconstruction_mae,reconstruction_psnr,residual_energy_ratio,residual_outside_fraction,sample_id,source_false_activation,target_contrast_recall,target_energy_precision,target_proxy_energy,target_psf_zero,uncertainty_error_spearman
84095.54280122183,0.6731449365615845,0.3207990371750711,0.02440088614821434,0.1022398261387714,57.288649548389,0.8673030734062195,0.00021853885478358842,1.0151169590244535e-05,0.006509883679115277,104.24525100294198,0.0014767218381166458,0.0003976640739553146,2.676005372848067e-08,0.00011970841885874263,1647.4185397782167,0.010210521519184113,0.006284402999031893,1.2469103239709511e-05,0.0017086118152982975,57135.49776326399,0.3352581858634949,0.21795462708764646,0.012676587328314781,0.010461188302403399,0.9971193721583242,0.1445355548225607,0.0,irstd1k,74,True,0.8515648775012252,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.02232738849827822,"[0.08873553729584671, 0.0810216758343742, 0.4360391529538279, 0.16916488300897858, 0.0521612468994455, 0.1728775039340391]",0.012640416703479929,37.209603991031756,0.03360615236861833,0.6390569205490514,XDU195,0.9994946917557871,0.8175525363228964,0.012672089229643307,26.423013389110565,False,0.306969697103494
91163.40520629844,0.9295333623886108,0.34776079256553055,0.00016735550889279693,0.29779177699793147,43.72049444129675,0.5117112398147583,0.00016678045059698773,5.183699158806121e-07,0.002772514958723812,113.01956549886575,0.002915519755333662,0.00043113542747064875,5.686548547600978e-07,0.0003038258826620841,1787.174965052338,0.017714401707053185,0.0068175314523786085,3.258733340771869e-05,0.0046809657332623576,59091.67129033059,0.48206615447998047,0.2254168368924354,0.0867113545536995,0.010846402281659163,0.9992098680346597,0.6643865010504328,0.0,irstd1k,24,True,0.8744965576519235,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.06446133339157083,"[0.09695737798854509, 0.09063481776092175, 0.38433459481990084, 0.15886111106523304, 0.05514256721979105, 0.21406953121055405]",0.01621530885825101,33.85547851970888,0.02387929590113703,0.9997253067935331,XDU801,0.9996761288245053,0.08911260797946657,0.0003181221868891373,6.536094956099987,False,0.020148050041333777
2692.318457614907,0.9590197205543518,0.010270379858455303,0.0002142641315003857,0.03657111171805449,96.64833405913032,0.7479193806648254,0.000368684135662576,1.031486226565903e-05,0.008411491522324515,10.876597662965052,0.0015746047720313072,4.149092736421605e-05,4.1837773245845256e-09,4.0324906529156905e-05,169.21456883758765,0.014714716002345085,0.0006455023530486589,1.8735674530034885e-05,0.00046502237163501144,61925.59586185403,0.7816125750541687,0.2362274012064134,0.014795560389757156,0.021674856725005038,0.8794456586244063,0.3230499852936244,0.0,irstd1k,18,True,0.9322476973051006,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.20406268860673732,"[0.11484221737710243, 0.11433042044977562, 0.3322536955843772, 0.19080945081619716, 0.07682704655019088, 0.1709371578572766]",0.009543827413210249,33.44021364138468,0.3635269644846845,0.9988122437865227,XDU104,0.9993104897930749,0.03378597691163375,0.0010450919623270721,8.22386114881374,False,0.1209476615701126
159952.96308638528,0.8501921892166138,0.6101721309142505,0.03559481352567673,0.06271433410678501,76.53296767811844,0.19436758756637573,0.0002919501025318849,7.096416084095836e-05,0.0026043021333740255,185.74987991877424,0.0021282092202454805,0.0007085795590163202,2.2884734789840877e-05,9.677480511132195e-05,2939.43563028099,0.01710042916238308,0.011213057061313592,0.0006222046795301139,0.0008869168042598115,58859.24537409097,0.33486032485961914,0.22453020238529575,0.09223443269729614,0.010133124587369147,0.9848368864588439,0.03651818129052192,0.0,irstd1k,64,True,0.8531508886292869,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.06952724651004376,"[0.08796262437337532, 0.08473712935538319, 0.4200882917145172, 0.14739379340541747, 0.04810745802748129, 0.21171070313567109]",0.031015590338578036,29.571553853739452,0.025375916622576218,0.9675525787267854,XDU637,0.9987111914856043,0.4568607303392513,0.002161779553885081,14.270999491214752,False,0.7522182630691883
79806.14509356208,0.8112753033638,0.3044362834684833,0.02343861199915409,0.1321160032443647,119.94624335039225,0.3961794972419739,0.00045755860653073216,6.968348316149786e-06,0.006292106126019541,102.0537078157322,0.0017445882549509406,0.0003893040001515663,2.7742256861529313e-05,0.00016995842807521926,1608.8874322449556,0.01250060647726059,0.0061374184884832594,0.0005237340810708702,0.0024875802135199323,57570.69776327908,0.37399545311927795,0.219614783337704,0.17708763480186462,0.012306845584031402,0.9936314399888603,0.004464442472018393,0.0,irstd1k,24,True,0.8553678484984175,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.046647705884761644,"[0.09099433904100351, 0.08320309461561859, 0.42837900317927335, 0.16861671886954976, 0.053021806597055576, 0.17578503783295574]",0.05214824567861598,24.829211087317418,0.06937986287725863,0.9986387601147717,XDU996,0.9996305112528808,0.06471796897495888,0.0004308762051006371,11.510146334767342,False,0.9488458570257673
78489.49052679352,0.7025665044784546,0.2994136448928586,0.021183986216783524,0.1159041734698511,67.74807294906759,0.7745583653450012,0.00025843838863017117,4.8815199988894165e-06,0.006377953728080744,99.7872809987669,0.0013259483966976404,0.0003806582679701496,5.203928026276117e-07,0.00013998640049615738,1579.553569366988,0.011784051544964314,0.006025518681972458,4.725419421447441e-05,0.0020968612183239065,57425.257937423885,0.35523948073387146,0.21905997443170122,0.04702039808034897,0.01103585241466307,0.995763903769138,0.005094460194849805,0.0,irstd1k,74,True,0.8553412775415978,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.0264386875240742,"[0.08931449105266154, 0.0829498065894923, 0.4309840932059821, 0.1690955898032753, 0.05303744720252456, 0.17461857221695465]",0.009407008560909702,38.1143554414968,0.041126695444688485,0.5696608768270573,XDU482,0.9997620189392541,1.058657769744901,0.01807858079374018,28.13078662753105,False,0.054749394751227566
85936.47867619246,0.6137731671333313,0.3278216502235125,0.018457992002367973,0.11966557463495943,83.07013818244263,0.5977671146392822,0.0003168874289796548,2.68995609076228e-06,0.006413828759359453,112.90830270142025,0.0015278465580195189,0.00043071099358146764,1.4060121600323328e-07,0.0001749862425379031,1786.2109697144606,0.012495731003582478,0.0068138541019991325,2.752484033408109e-05,0.0026146242150307175,57528.296626288444,0.32167866826057434,0.21945303583636644,0.04121680185198784,0.012884281553283876,0.9934504509278888,2.942854998397883e-06,0.0,irstd1k,200,True,0.8534915553629503,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.02828700102364365,"[0.08732024494311474, 0.08305920254721931, 0.4327872209070396, 0.16698896451608664, 0.052531932169898016, 0.17731243485928996]",0.016496460085795306,34.167236629546515,0.04443961789990134,0.45633591539038976,XDU406,0.9989208744047954,0.5486625064715833,0.025375650980789418,86.45428550243378,False,0.7081251217432967
61615.49091806596,0.9493753910064697,0.23504444472528824,0.00020445992413442582,0.2940960673909213,39.34029512572624,0.033883512020111084,0.00015007131624498841,5.373615863391024e-07,0.000545384198388112,88.54665377920855,0.0024627973325550556,0.00033777867805179045,5.90703280067828e-07,0.00035283907082211995,1395.8220158420754,0.020373797044157982,0.0053246384271319405,1.540998346172273e-05,0.005462564372681735,60365.66401448846,0.41078460216522217,0.23027673345370658,0.20684599876403809,0.012886454509762802,0.9994330594676829,0.6054852150609779,0.0,irstd1k,27,True,0.896583294357356,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.41663100230566746,"[0.1098929318117996, 0.0999955671042585, 0.35155653453743696, 0.16427672557477635, 0.06283994501360013, 0.21143829595217767]",0.014319238559704628,35.320805482354785,0.027411739302990137,0.9995902740755284,XDU889,0.9996005153912106,0.045025173470384525,0.00038009031456385427,12.115251362323761,False,-0.07675291499263791
82750.49856503867,0.9347542524337769,0.3156681006051585,0.007978425361216068,0.16200535674220745,112.6829510485552,0.8944517970085144,0.00042985134524747923,3.2642203677824e-06,0.010079516538985457,106.70185318572908,0.0018473011441528797,0.0004070352675847209,1.7591851246834267e-06,0.00019217577017550271,1686.6341793346437,0.01209154911339283,0.006433998792017531,8.371198055101559e-05,0.002928347171371883,57922.87896665931,0.6025061011314392,0.22095824801124309,0.04336542636156082,0.010713571149231856,0.9987912487345791,0.25056228784843926,0.0,irstd1k,76,True,0.8607722196334322,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.02026558949989146,"[0.09315138116242849, 0.08507507869653129, 0.4180290669134068, 0.1679086500241854, 0.053992274759788905, 0.18184354846147607]",0.013864968776339026,36.239368430587774,0.06262539779441616,0.9989736330729405,XDU558,0.9978463472870985,0.26674512750024504,0.0020868748562615767,14.076919466257095,False,0.3459787925248749
143718.58292301,0.8455913662910461,0.548242885295906,0.018273543566465378,0.08646103868988603,71.38636623362652,0.5584477782249451,0.0002723173760743199,1.8091346873916336e-06,0.004869101433978419,164.8956754190043,0.002421032404527068,0.0006290270821342633,3.189451831531187e-07,0.0001148071135538603,2605.964699760254,0.01457194983959198,0.009940966414490715,0.00014313710562419146,0.0012103079564482753,57953.29831248149,0.3373107314109802,0.22107428860657308,0.013326654210686684,0.010303289579670603,0.9935479325901247,0.07920667085304905,0.0,irstd1k,64,True,0.8484390022212551,"{""sigma_x"": [0.8504238128662109, 1.36187744140625, 1.888975739479065, 2.472691535949707, 3.1302337646484375, 3.6905064582824707], ""sigma_y"": [3.7684383392333984, 3.1161046028137207, 2.472801685333252, 2.0110955238342285, 1.3855102062225342, 0.8323006629943848], ""theta"": [-1.0224742889404297, -0.6199566125869751, 0.2265874147415161, 0.11684358865022659, 0.8152628540992737, 1.1148988008499146]}",0.03368378916454737,"[0.08609153222583643, 0.08214033593002333, 0.4291854213640338, 0.15245079253710378, 0.04803082271939673, 0.20210109510337754]",0.01953781740987104,33.70958791696743,0.02666305780378735,0.9115396662424083,XDU117,0.9996647146074634,0.6972168304574851,0.0027409490175308074,10.525395333766937,False,0.7109089019544305
