B_energy,B_max,B_mean,B_min,B_std,R_energy,R_max,R_mean,R_min,R_std,S_energy,S_max,S_mean,S_min,S_std,T_psf_energy,T_psf_max,T_psf_mean,T_psf_min,T_psf_std,U_energy,U_max,U_mean,U_min,U_std,background_input_correlation,background_target_leakage,centroid_recall_5px,dataset,gt_pixels,has_target,psf_entropy_mean,psf_params,psf_residual_overlap,psf_usage,reconstruction_mae,reconstruction_psnr,residual_energy_ratio,residual_outside_fraction,residual_target_fraction,sample_id,source_false_activation,target_contrast_recall,target_energy_precision,target_proxy_energy,target_psf_zero,uncertainty_error_spearman
85374.93391679972,0.9536184668540955,0.325679526965331,0.014962960034608841,0.1513080603218295,1.5653295588394032,0.023861074820160866,5.971258387906659e-06,9.040443030229864e-18,0.00014515696296224615,46.365119663000314,0.6722509264945984,0.00017686889519882322,3.3087949304899666e-06,0.003681757293542653,718.7242052485017,1.0,0.0027417152604999606,6.2343999161385e-05,0.0170330396941954,30181.9909198503,0.8151488304138184,0.11513515823307152,0.006403468083590269,0.030999674278333243,0.9994301577757932,0.10788499703420538,1.0,irstd1k,37,True,0.45635160416645176,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.02084326529056085,"[0.00440691930263397, 0.018411279026194764, 0.21902973351955524, 0.014050658425260796, 0.7090409736374584, 0.03506043610425664]",0.0017225854807207952,37.25020407026929,0.0021731949212035803,0.9979914365592879,3.1243962436112664e-05,XDU189,0.8394490388335148,9.686105914462384,0.13970698746025587,10.389054372906685,False,0.23364201005137317
69866.63124755863,0.976189911365509,0.2665200471784921,0.006932873744517565,0.20495741274425297,0.7154949253128543,0.0019329689675942063,2.729396535159509e-06,2.5222953720783456e-18,1.6385232691370973e-05,56.45150859274122,0.6322048902511597,0.00021534541546913612,2.203021267632721e-06,0.005837714477202729,871.246781261445,1.0,0.0033235427141626167,5.4721691412851214e-05,0.028680865321275867,25251.62412342569,0.8867111206054688,0.09632730149622226,0.002635941142216325,0.04305867699179984,0.9997035130829275,0.6604230056311204,1.0,irstd1k,35,True,0.38060551854591296,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.07116883929691747,"[0.003469666667192597, 0.016177489232375438, 0.17475314930905572, 0.01238614049478385, 0.7658844497591819, 0.027329104475276717]",0.004239101083140184,31.78887173830033,0.000820557201673721,0.9961467226070293,1.6709889699124044e-05,XDU935,0.7347590078174023,22.19908480643216,0.18921935283717542,7.432384669780731,False,0.6071548953951471
176633.79226802476,0.8728684782981873,0.6738044443818083,0.011017320677638054,0.1436057475575363,21.376778796025214,0.8791095018386841,8.154593962106786e-05,9.636900997956831e-20,0.006200429071976451,193.09617242264804,0.6232668161392212,0.000736603440943329,3.684357352540246e-07,0.0066487328276049725,3035.5225660560245,1.0,0.0115795996324769,0.00011214971891604364,0.032544263576300345,44778.917499953415,0.8825697302818298,0.17081801414471975,0.004258372820913792,0.0313692938278502,0.9979686167638062,0.009300341587650203,1.0,irstd1k,37,True,0.6635170890387361,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.004982320852200076,"[0.016692931607054724, 0.05410156149605565, 0.5155562178653668, 0.01903063651031666, 0.31197178104181034, 0.08264687148155685]",0.04163049666328433,27.126504730721468,0.006992961293287144,0.9987123533402185,0.00014923755287189224,XDU672,0.9157781648943878,19.561281474157443,0.060336443998195655,9.428954660892487,False,-0.14778615213807503
55342.471793302335,0.6165024042129517,0.2111147758228391,0.010076545178890228,0.09167047159938677,0.3697549134201199,0.00044860842172056437,1.41050305717514e-06,2.3676263287290978e-17,6.688810624041728e-06,56.21690350590529,0.7209292650222778,0.0002144504680858814,3.1705208130006213e-06,0.0070337689189414266,816.6391127700772,1.0,0.0031152309904864395,0.00017435179324820638,0.034224884126558684,22076.87477759784,0.8827903866767883,0.08421659384764801,0.0049986508674919605,0.04622433069108882,0.9777062115725239,0.028148873334995796,1.0,irstd1k,312,True,0.3267449702742762,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.20409850286599943,"[0.004955279535703808, 0.013526484787344879, 0.1125707891063712, 0.012339864007950844, 0.83303864595362, 0.023568936542904553]",0.004003282275238718,36.758985871356714,0.00045257148122333475,0.8973677720462039,9.288376591780037e-05,XDU231,0.4491778616307815,2.06854466491428,0.5000703725493438,197.5117751955986,False,0.5634213308350127
204974.83507425338,0.954658567905426,0.7819169428796897,0.02548801526427269,0.06399110518495633,5.858771957719512,0.03310738503932953,2.234944136703305e-05,1.0971100330298134e-12,0.00019402193069737825,251.95710812679317,0.4965229332447052,0.0009611400914260604,6.427355401683599e-05,0.002104442724543928,3984.7902264236473,1.0,0.015200768380827512,0.004758823662996292,0.011911376079953358,46469.222405581735,0.8836569786071777,0.17726601564629263,0.00629439577460289,0.02622054193126173,0.9947661007519066,0.16807948944239332,1.0,irstd1k,20,True,0.6833385555125949,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.07959897706835883,"[0.024573636364799433, 0.07317617591261256, 0.5616467010104316, 0.01864595269676442, 0.22515258187915355, 0.09680495213905835]",0.019341723841165503,33.79261282216291,0.0014681250994752655,0.9998054842087079,2.3162724311134026e-05,XDU818,0.9845002396454087,13.706279851295346,0.012329012408231376,3.5896509885787964,False,-0.4556928995213037
72395.32379397191,0.9779282808303833,0.27616624372090115,0.008545692078769207,0.1553272889219592,0.49435411763662707,0.0001923243107739836,1.8858113007989009e-06,1.854773521765608e-17,6.7862001476852295e-06,41.81904280799017,0.6088448166847229,0.00015952698825069493,2.474948587405379e-06,0.003624609405907774,652.1893969797529,1.0,0.002487905109328281,4.8516350943828e-05,0.018620149372778404,27800.78045002697,0.8869243264198303,0.10605156116495884,0.003471656469628215,0.030122544202285384,0.999085120405607,0.7285601150011691,1.0,irstd1k,13,True,0.42030350036853426,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.1562008940782852,"[0.00339973679645119, 0.013448909469712505, 0.20308730721051216, 0.013411814993749504, 0.7377852711943509, 0.028866960349533663]",0.003909663229300975,36.21673100447066,0.000757417534610667,0.997879971652516,1.3113423320550864e-05,XDU888,0.822354891605786,20.700504207286546,0.1224506069090048,3.8608490228652954,False,-0.6566095575953853
31991.537243889645,0.5986186265945435,0.12203802964740618,0.01772993803024292,0.04149984752231381,0.1787839288090198,0.0005177383427508175,6.820065643654625e-07,1.0131577803429175e-17,4.254898813997084e-06,33.84358024741414,0.7178449034690857,0.00012910301302877097,1.3143881005817093e-05,0.005080274951762977,495.80071476555895,1.0,0.0018913296309110983,0.00024925696197897196,0.02705592028600191,13379.403446100652,0.8343799114227295,0.05103837374153386,0.021957527846097946,0.04595195962791664,0.8410496197132435,0.24851025974480426,0.5,irstd1k,883,True,0.19143315569220853,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.09726133727269966,"[0.002744479334479895, 0.006779709663472632, 0.05143314565571444, 0.008219454786309865, 0.9193527839159062, 0.011470426625908152]",0.015931247329604048,34.23516636655264,0.00036046636862946196,0.8559700382192832,8.4197195034162e-05,XDU146,0.359579139771067,0.6813373114509061,0.616623359909675,448.8709774017334,False,0.8937664999741519
23304.743492290116,0.9776444435119629,0.08890054127613112,0.00025616877246648073,0.20894822039436622,5.20712980385036,0.12491169571876526,1.986362382450241e-05,4.751489840651336e-19,0.0003374706584165772,56.651760213075704,0.710136890411377,0.00021610931477766306,1.5652027514079236e-06,0.0046065072077063,854.9631804139572,1.0,0.003261425706535176,4.7152203478617594e-05,0.021432471870065584,12170.777858510613,0.9092473387718201,0.04642783301738973,0.0011464067501947284,0.07729367919998582,0.9990344246931585,0.09173345103591908,1.0,irstd1k,24,True,0.17498093481381366,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.05399262476225327,"[0.009596287081722546, 0.017873475612046583, 0.036298794958747216, 0.014266542286001417, 0.901690149492655, 0.020274740215520948]",0.005059971579637335,33.48852146094831,0.0060536032713473225,0.9997807565060506,1.0143685054735904e-05,XDU48,0.8181121542653587,9.355392999800436,0.1308413190109983,12.03004705044441,False,0.7669529688501017
58261.558015534654,0.9268954992294312,0.22225020605291235,0.01218316052109003,0.15123771890451207,1.095574079692619,0.004543294198811054,4.1792834460930595e-06,1.459849042319721e-17,5.004928733242065e-05,51.822635722157656,0.6967899799346924,0.00019768766678679526,2.7918772502744105e-06,0.0056763153752071,773.1769824859439,1.0,0.0029494361209333186,5.4809803259558976e-05,0.027335903842221523,21302.311084192712,0.8913540840148926,0.08126186784436307,0.0041767386719584465,0.05391311466286661,0.9973039828647992,0.04854863620158879,1.0,irstd1k,116,True,0.3127387251654044,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.05897102335780634,"[0.0040438870805041775, 0.014425626756082235, 0.1130525053464515, 0.010972596806085864, 0.8342074235795186, 0.02329796054562585]",0.005601200354679037,33.00341754800845,0.0014149721185420126,0.9964114753720011,1.6888980835582135e-05,XDU492,0.652025725066465,7.413296708483554,0.3006494201604993,31.400954842567444,False,0.7657490654032764
50888.96193408071,0.9685709476470947,0.1941259839404324,0.00016161188250407577,0.3363346144348725,6.392915942147155,0.00886412151157856,2.4387038963879224e-05,2.8567207879643904e-16,7.259738806446538e-05,112.85308127341216,0.6285598278045654,0.00043050034055104125,1.7418799416191177e-06,0.004763153910637096,1755.4073038481038,1.0,0.006696347442047515,5.2728268201462924e-05,0.02351432931414106,18390.142839679844,0.8848613500595093,0.07015282760497987,0.0014282044721767306,0.09997144477653253,0.9992389147188488,0.044184855763039516,1.0,irstd1k,25,True,0.26193962105418117,"{""sigma_x"": [0.7606155276298523, 1.4969028234481812, 3.451414108276367, 3.0149178504943848, 3.258822441101074, 3.771193027496338], ""sigma_y"": [3.7952184677124023, 3.290431499481201, 3.689549446105957, 2.3773791790008545, 1.468448519706726, 0.7973419427871704], ""theta"": [-1.4402577877044678, -0.8562082648277283, 0.745392382144928, -0.3976105749607086, 0.4886101484298706, 1.3079640865325928]}",0.2662124215402382,"[0.01420515026503136, 0.03623719682704645, 0.09077471629052325, 0.01601392377259797, 0.7987073959997018, 0.04406159209754975]",0.0067314996827063656,32.2775705629147,0.0036286270544955753,0.9996635521246731,2.2032875277461937e-05,XDU241,0.9202608280709365,10.086390580095651,0.05541010183487834,9.678539494983852,False,0.8149965555636671
